book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7899,280240,280240,271837,21,140558640,9780140558650.0,Paul O. Zelinsky,1986.0,Rumpelstilzchen,Rumpelstiltskin,eng,4.23,14306,14623,514,77,364,2801,4308,7073,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7919,2049993,2049993,2054929,30,141383356,9780141383350.0,Eoin Colfer,2007.0,Airman,Airman,eng,4.14,15257,16323,1347,197,619,2855,5757,6895,https://images.gr-assets.com/books/1327967233m/2049993.jpg,https://images.gr-assets.com/books/1327967233s/2049993.jpg
7925,835495,835495,400452,26,152010661,9780152010670.0,"Mem Fox, Jane Dyer",1993.0,Time for Bed,Time for Bed,eng,4.16,13568,13791,362,169,694,2556,3696,6676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7927,339026,339026,1214027,50,439670209,9780439670200.0,P.B. Kerr,2004.0,The Akhenaten Adventure,"The Akhenaten Adventure (Children of the Lamp, #1)",,3.76,15306,16363,615,407,1351,4666,5347,4592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7928,815158,815158,2028676,12,525456074,9780525456070.0,Paul O. Zelinsky,1997.0,Rapunzel,Rapunzel,eng,4.16,13896,14376,921,121,466,2934,4328,6527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7934,77368,77368,2984336,24,441008658,9780441008650.0,Robin McKinley,2000.0,Spindle's End,Spindle's End,eng,3.79,18395,19652,1204,339,1336,5560,7276,5141,https://images.gr-assets.com/books/1308815054m/77368.jpg,https://images.gr-assets.com/books/1308815054s/77368.jpg
7943,522471,522471,510354,30,142404241,9780142404250.0,Joan Bauer,2000.0,Hope Was Here,Hope Was Here,eng,4.0,14954,15670,1340,217,738,3408,5832,5475,https://images.gr-assets.com/books/1309211597m/522471.jpg,https://images.gr-assets.com/books/1309211597s/522471.jpg
7951,825576,825576,334487,23,307021106,9780307021110.0,"Kathryn Jackson, Byron Jackson, Gustav Tenggren",1947.0,The Saggy Baggy Elephant (Little Golden Book),The Saggy Baggy Elephant (A Little Golden Book),eng,4.06,15288,15397,135,191,724,3627,4240,6615,https://images.gr-assets.com/books/1320481063m/825576.jpg,https://images.gr-assets.com/books/1320481063s/825576.jpg
7981,153792,153792,864541,16,590396560,9780590396560.0,Tamora Pierce,2002.0,Cold Fire,"Cold Fire (The Circle Opens, #3)",eng,4.05,17424,18340,230,108,760,4166,6379,6927,https://images.gr-assets.com/books/1328861813m/153792.jpg,https://images.gr-assets.com/books/1328861813s/153792.jpg
8010,24271,24271,960,74,440229081,9780440229090.0,David Almond,1998.0,Skellig,"Skellig (Skellig, #1)",eng,3.77,13778,16437,1785,532,1402,4050,5720,4733,https://images.gr-assets.com/books/1320460285m/24271.jpg,https://images.gr-assets.com/books/1320460285s/24271.jpg
8021,828015,828015,1798108,64,888994168,9780888994160.0,Deborah Ellis,2000.0,The Breadwinner,"The Breadwinner (The Breadwinner, #1)",eng,3.93,11816,13872,1497,277,753,3090,5280,4472,https://images.gr-assets.com/books/1388330682m/828015.jpg,https://images.gr-assets.com/books/1388330682s/828015.jpg
8031,114701,114701,299695,23,439108381,9780439108390.0,Bruce Coville,1994.0,Into the Land of the Unicorns,"Into the Land of the Unicorns (Unicorn Chronicles, #1)",en-US,4.04,14976,15575,554,202,727,3468,4983,6195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8038,44660,44660,43992,4,345340442,9780345340440.0,David Eddings,1984.0,"The Belgariad Boxed Set: Pawn of Prophecy, Queen of Sorcery, Magician's Gambit, Castle of Wizardry, & Enchanters' End Game (The Belgariad, #1-5)","The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game (The Belgariad, #1-5)",eng,4.26,11755,11800,215,105,411,1759,3518,6007,https://images.gr-assets.com/books/1391347386m/44660.jpg,https://images.gr-assets.com/books/1391347386s/44660.jpg
8053,38739,23014868,2897191,47,312966202,9780312966200.0,James Herriot,1981.0,The Lord God Made Them All,The Lord God Made Them All,en-US,4.39,12510,16529,346,36,144,1950,5631,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8054,112693,112693,3190836,39,7191480,9780007191480.0,Louise Rennison,2005.0,... Then He Ate My Boy Entracers,"Then He Ate My Boy Entrancers (Confessions of Georgia Nicolson, #6)",eng,4.09,14737,16507,380,150,629,3467,5622,6639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8055,94807,94807,91397,8,60267887,9780060267890.0,Arnold Lobel,1987.0,Frog And Toad Book Set: Frog And Toad Are Friends; Frog And Toad Together; Days With Frog And Toad; Frog And Toad All Year,The Frog and Toad Treasury: Frog and Toad are Friends/Frog and Toad Together/Frog and Toad All Year  (Frog and Toad #1-3),,4.4,13214,14203,206,112,313,1900,3320,8558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8072,267972,267972,259783,29,380704420,9780380704420.0,Mary Downing Hahn,1986.0,,Wait Till Helen Comes,eng,4.14,13629,15444,1757,153,556,2993,5033,6709,https://images.gr-assets.com/books/1486692223m/267972.jpg,https://images.gr-assets.com/books/1486692223s/267972.jpg
8085,153781,153781,1112036,19,590396056,9780590396060.0,Tamora Pierce,2000.0,Magic Steps,"Magic Steps (The Circle Opens, #1)",,3.98,17813,18884,354,123,902,4704,6573,6582,https://images.gr-assets.com/books/1366188641m/153781.jpg,https://images.gr-assets.com/books/1366188641s/153781.jpg
8099,14358,14358,1234050,22,440910811,9780440910820.0,Madeleine L'Engle,1980.0,"A Ring of Endless Light (Austin Family, #4)","A Ring of Endless Light (Austin Family, #4)",eng,4.14,15629,16756,643,150,584,3198,5665,7159,https://images.gr-assets.com/books/1279354664m/14358.jpg,https://images.gr-assets.com/books/1279354664s/14358.jpg
8104,161656,161656,903484,38,763628115,9780763628120.0,"Liz Kessler, Sarah Gibb",2003.0,The Tail of Emily Windsnap,"The Tail of Emily Windsnap (Emily Windsnap, #1)",eng,3.89,16453,17523,1590,293,1226,4516,5604,5884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8106,13003565,13003565,16102896,30,399256202,9780399256200.0,John Flanagan,2012.0,The Invaders,"The Invaders (Brotherband Chronicles, #2)",eng,4.4,13040,14222,494,74,198,1502,4593,7855,https://images.gr-assets.com/books/1327983041m/13003565.jpg,https://images.gr-assets.com/books/1327983041s/13003565.jpg
8111,11831,11831,1968913,40,689863624,9780689863620.0,Cynthia Voigt,1982.0,"Dicey's Song (Tillerman Family, #2)","Dicey's Song (Tillerman Cycle, #2)",eng,3.94,14926,15683,607,348,816,3573,5623,5323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8148,23221,23221,2610019,41,60880120,9780060880120.0,Meg Cabot,2006.0,How to Be Popular,How to Be Popular,eng,3.54,18568,19634,925,511,2279,6843,6018,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8153,37187,37187,843214,44,763618985,9780763618990.0,Kate DiCamillo,2001.0,The Tiger Rising,The Tiger Rising,eng,3.78,14832,15625,1919,323,1198,4365,5496,4243,https://images.gr-assets.com/books/1479692331m/37187.jpg,https://images.gr-assets.com/books/1479692331s/37187.jpg
8161,19307,19307,1316342,68,670557110,9780670557110.0,"Astrid Lindgren, Gerry Bothmer",1948.0,Pippi Långstrump i Söderhavet,Pippi in the South Seas,en-US,4.1,13911,14941,209,213,553,3072,4735,6368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8173,176326,176326,654751,20,810949148,9780810949140.0,"Michael Buckley, Peter Ferguson",2006.0,The Problem Child,"The Problem Child (The Sisters Grimm, #3)",en-US,4.27,15353,16131,576,109,343,2459,5366,7854,https://images.gr-assets.com/books/1349015533m/176326.jpg,https://images.gr-assets.com/books/1349015533s/176326.jpg
8177,615921,615921,602356,29,345467817,9780345467810.0,Eric S. Nylund,2003.0,First Strike,Halo: First Strike,en-GB,4.12,9670,10548,273,55,352,1978,4010,4153,https://images.gr-assets.com/books/1320418133m/615921.jpg,https://images.gr-assets.com/books/1320418133s/615921.jpg
8185,15559,15559,2419073,35,345435753,9780345435750.0,Terry Brooks,2002.0,Morgawr ,"Morgawr (The Voyage of the Jerle Shannara, #3)",eng,3.96,12797,13525,147,94,636,3371,5070,4354,https://images.gr-assets.com/books/1341521219m/15559.jpg,https://images.gr-assets.com/books/1341521219s/15559.jpg
8192,6694,6694,419514,75,140568190,9780140568200.0,"Roald Dahl, Quentin Blake",1985.0,The Giraffe and the Pelly and Me,The Giraffe and the Pelly and Me,eng,3.8,14180,16489,813,126,1059,5264,5628,4412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8197,493455,493455,2569547,7,1416936408,9781416936400.0,Scott Westerfeld,2007.0,"The Uglies Trilogy (Uglies, #1-3)","The Uglies Trilogy (Uglies, #1-3)",,4.06,13405,13473,805,243,689,2531,4537,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8203,347577,347577,516302,42,60589353,9780060589360.0,Louise Rennison,2004.0,...and that's when it fell off in my hand,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",,4.06,14351,17076,396,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8210,132391,132391,245197,222,698400011,9780698400020.0,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836.0,Den lille havfrue,The Little Mermaid,en-US,4.02,14361,16587,698,249,839,3711,5391,6397,https://images.gr-assets.com/books/1309204955m/132391.jpg,https://images.gr-assets.com/books/1309204955s/132391.jpg
8213,181400,181400,175281,13,745917437,9780745917440.0,"Angela Elwell Hunt, Tim Jonke",1989.0,The Tale of Three Trees: A Traditional Folktale,The Tale of Three Trees,en-US,4.52,13226,13393,340,90,186,1236,3034,8847,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8218,236056,236056,639745,43,590590898,9780590590890.0,Louis Sachar,1987.0,There's a Boy in the Girls' Bathroom,There's a Boy in the Girls' Bathroom,eng,3.95,12732,15093,1380,346,933,3488,4763,5563,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg
8222,77786,77786,209567,22,553100351,9780553100360.0,Timothy Zahn,1998.0,Star Wars: Vision of the Future,"Vision of the Future (Star Wars: The Hand of Thrawn, #2)",eng,4.06,11657,12908,203,60,414,2790,5081,4563,https://images.gr-assets.com/books/1328289436m/77786.jpg,https://images.gr-assets.com/books/1328289436s/77786.jpg
8225,85989,85989,2668285,56,60724560,9780060724570.0,Meg Cabot,2006.0,Princess on the Brink,"Princess on the Brink (The Princess Diaries, #8)",,3.7,17654,19366,567,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8239,32349,32349,3289577,79,60723513,9780060723510.0,Marlo Morgan,1990.0,Mutant Message Down Under,Mutant Message Down Under,eng,3.79,9981,12423,1357,665,1069,2633,3940,4116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8241,112879,112879,2169264,17,081091610X,9780810916100.0,"Michael Buckley, Peter Ferguson",2007.0,Once Upon a Crime,"Once Upon a Crime (The Sisters Grimm, #4)",eng,4.26,15091,15723,477,135,365,2428,5186,7609,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg
8251,273512,273512,2147176,36,60827629,9780060827620.0,Erin Hunter,2006.0,"Starlight (Warriors: The New Prophecy, #4)","Starlight (Warriors: The New Prophecy, #4)",en-US,4.28,15719,16719,350,125,468,2637,4793,8696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8253,87424,87424,1826874,56,867199032,9780867199030.0,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,Tintin au pays des Soviets,Tintin in the Land of the Soviets (Tintin #1),eng,3.67,10702,11762,360,525,1495,2998,3022,3722,https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg
8257,770040,770040,756099,7,670062405,9780670062410.0,Anna Dewdney,2007.0,Llama Llama Mad at Mama,Llama Llama Mad at Mama,en-US,4.28,14175,14285,532,224,468,1986,3968,7639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8260,1918702,1918702,339327,17,399216197,9780399216190.0,Ed Young,1989.0,Lon Po Po,Lon Po Po: A Red-Riding Hood Story from China,eng,4.03,14340,14551,863,262,626,3197,4759,5707,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg
8262,45181,45181,975095,278,140367357,9780140367360.0,E. Nesbit,1902.0,Five Children and It ,"Five Children and It (Five Children, #1)",eng,3.88,16059,18074,748,354,1106,4620,6341,5653,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg
8279,721003,721003,3348719,18,152024174,9780152024180.0,Roland Smith,2007.0,Peak,Peak (Peak #1),en-US,3.98,13314,14027,2024,297,714,2873,5278,4865,https://images.gr-assets.com/books/1328876929m/721003.jpg,https://images.gr-assets.com/books/1328876929s/721003.jpg
8287,668710,668710,654752,15,810993589,9780810993590.0,"Michael Buckley, Peter Ferguson",2007.0,Magic and Other Misdemeanors,"Magic and Other Misdemeanors (The Sisters Grimm, #5)",,4.29,15038,15633,421,124,344,2217,5104,7844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8290,18931,18931,647861,26,1580628362,9781580628360.0,Jodee Blanco,2003.0,Please Stop Laughing at Me... One Woman's Inspirational Story,Please Stop Laughing at Me... One Woman's Inspirational Story,en-US,3.84,9178,10414,1051,410,865,2339,3171,3629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8308,1022866,1022866,1009030,38,882706306,9780882706310.0,"Nicky Cruz, Jamie Buckingham",1969.0,Run Baby Run,Run Baby Run,en-US,4.21,10697,11071,183,103,288,2018,3442,5220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8324,155712,155712,3232591,32,425183238,9780425183240.0,"Benedict Freedman, Nancy Freedman",1947.0,Mrs. Mike,"Mrs. Mike (Mrs. Mike, #1)",eng,4.13,12826,14364,1756,145,508,2600,5183,5928,https://images.gr-assets.com/books/1309212489m/155712.jpg,https://images.gr-assets.com/books/1309212489s/155712.jpg
8331,343718,343718,1397270,17,439717000,9780439717010.0,Ann M. Martin,2005.0,A Dog's Life: Autobiography of a Stray,A Dog's Life: The Autobiography of a Stray,eng,4.18,11112,12615,1162,155,528,2156,3782,5994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8332,153783,153783,1060295,17,439441722,9780439441730.0,Tamora Pierce,2005.0,The Will of the Empress,"The Will of the Empress (Circle Reforged, #1)",eng,4.15,16730,17589,455,236,720,3077,5668,7888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8336,74862,74862,1829890,43,9649051759,,Samad Behrangi,1965.0,ماهی سیاه کوچولو,ماهی سیاه کوچولو,per,4.11,5364,8080,395,127,387,1465,2562,3539,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8341,9529502,9529502,14415584,25,61944394,9780061944390.0,Lincoln Peirce,2009.0,Big Nate on a Roll,"Big Nate on a Roll (Big Nate Novels, #3)",,4.32,9873,10340,386,203,382,1326,2469,5960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8354,252938,252938,245106,41,60827645,9780060827650.0,Erin Hunter,2006.0,Twilight,"Twilight (Warriors: The New Prophecy, #5)",en-US,4.3,15604,16704,361,138,473,2514,4665,8914,https://images.gr-assets.com/books/1363786463m/252938.jpg,https://images.gr-assets.com/books/1363786463s/252938.jpg
8358,71870,71870,69587,42,043985802X,9780439858020.0,John Marsden,1996.0,"Darkness, Be My Friend","Darkness, Be My Friend (Tomorrow, #4)",en-US,4.11,12447,13894,330,57,369,2694,5620,5154,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8368,541341,541341,528702,13,618665455,9780618665460.0,Mary Downing Hahn,2007.0,Deep and Dark and Dangerous: A Ghost Story,Deep and Dark and Dangerous (A Ghost Story),,4.22,12839,13605,1649,157,533,2225,3915,6775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8369,3130430,3130430,3161838,19,1416554955,9781416554950.0,"Melissa Anelli, J.K. Rowling",2008.0,"Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon","Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",en-US,4.09,12308,12528,652,337,715,2386,3149,5941,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
